id_solicitante,inadimplente
21478,1
21479,0
21480,1
21481,0
21482,1
21483,0
21484,1
21485,0
21486,1
21487,0
21488,1
21489,0
21490,1
21491,0
21492,1
21493,0
21494,1
21495,0
21496,1
21497,0
21498,1
21499,0
21500,1
21501,0
21502,1
21503,0
21504,1
21505,0
21506,1
21507,0
21508,1
21509,0
21510,1
21511,0
21512,1
21513,0
21514,1
21515,0
21516,1
21517,0
21518,1
21519,0
21520,1
21521,0
21522,1
21523,0
21524,1
21525,0
21526,1
21527,0
21528,1
21529,0
21530,1
21531,0
21532,1
21533,0
21534,1
21535,0
21536,1
21537,0
21538,1
21539,0
21540,1
21541,0
21542,1
21543,0
21544,1
21545,0
21546,1
21547,0
21548,1
21549,0
21550,1
21551,0
21552,1
21553,0
21554,1
21555,0
21556,1
21557,0
21558,1
21559,0
21560,1
21561,0
21562,1
21563,0
21564,1
21565,0
21566,1
21567,0
21568,1
21569,0
21570,1
21571,0
21572,1
21573,0
21574,1
21575,0
21576,1
21577,0
21578,1
21579,0
21580,1
21581,0
21582,1
21583,0
21584,1
21585,0
21586,1
21587,0
21588,1
21589,0
21590,1
21591,0
21592,1
21593,0
21594,1
21595,0
21596,1
21597,0
21598,1
21599,0
21600,1
21601,0
21602,1
21603,0
21604,1
21605,0
21606,1
21607,0
21608,1
21609,0
21610,1
21611,0
21612,1
21613,0
21614,1
21615,0
21616,1
21617,0
21618,1
21619,0
21620,1
21621,0
21622,1
21623,0
21624,1
21625,0
21626,1
21627,0
21628,1
21629,0
21630,1
21631,0
21632,1
21633,0
21634,1
21635,0
21636,1
21637,0
21638,1
21639,0
21640,1
21641,0
21642,1
21643,0
21644,1
21645,0
21646,1
21647,0
21648,1
21649,0
21650,1
21651,0
21652,1
21653,0
21654,1
21655,0
21656,1
21657,0
21658,1
21659,0
21660,1
21661,0
21662,1
21663,0
21664,1
21665,0
21666,1
21667,0
21668,1
21669,0
21670,1
21671,0
21672,1
21673,0
21674,1
21675,0
21676,1
21677,0
21678,1
21679,0
21680,1
21681,0
21682,1
21683,0
21684,1
21685,0
21686,1
21687,0
21688,1
21689,0
21690,1
21691,0
21692,1
21693,0
21694,1
21695,0
21696,1
21697,0
21698,1
21699,0
21700,1
21701,0
21702,1
21703,0
21704,1
21705,0
21706,1
21707,0
21708,1
21709,0
21710,1
21711,0
21712,1
21713,0
21714,1
21715,0
21716,1
21717,0
21718,1
21719,0
21720,1
21721,0
21722,1
21723,0
21724,1
21725,0
21726,1
21727,0
21728,1
21729,0
21730,1
21731,0
21732,1
21733,0
21734,1
21735,0
21736,1
21737,0
21738,1
21739,0
21740,1
21741,0
21742,1
21743,0
21744,1
21745,0
21746,1
21747,0
21748,1
21749,0
21750,1
21751,0
21752,1
21753,0
21754,1
21755,0
21756,1
21757,0
21758,1
21759,0
21760,1
21761,0
21762,1
21763,0
21764,1
21765,0
21766,1
21767,0
21768,1
21769,0
21770,1
21771,0
21772,1
21773,0
21774,1
21775,0
21776,1
21777,0
21778,1
21779,0
21780,1
21781,0
21782,1
21783,0
21784,1
21785,0
21786,1
21787,0
21788,1
21789,0
21790,1
21791,0
21792,1
21793,0
21794,1
21795,0
21796,1
21797,0
21798,1
21799,0
21800,1
21801,0
21802,1
21803,0
21804,1
21805,0
21806,1
21807,0
21808,1
21809,0
21810,1
21811,0
21812,1
21813,0
21814,1
21815,0
21816,1
21817,0
21818,1
21819,0
21820,1
21821,0
21822,1
21823,0
21824,1
21825,0
21826,1
21827,0
21828,1
21829,0
21830,1
21831,0
21832,1
21833,0
21834,1
21835,0
21836,1
21837,0
21838,1
21839,0
21840,1
21841,0
21842,1
21843,0
21844,1
21845,0
21846,1
21847,0
21848,1
21849,0
21850,1
21851,0
21852,1
21853,0
21854,1
21855,0
21856,1
21857,0
21858,1
21859,0
21860,1
21861,0
21862,1
21863,0
21864,1
21865,0
21866,1
21867,0
21868,1
21869,0
21870,1
21871,0
21872,1
21873,0
21874,1
21875,0
21876,1
21877,0
21878,1
21879,0
21880,1
21881,0
21882,1
21883,0
21884,1
21885,0
21886,1
21887,0
21888,1
21889,0
21890,1
21891,0
21892,1
21893,0
21894,1
21895,0
21896,1
21897,0
21898,1
21899,0
21900,1
21901,0
21902,1
21903,0
21904,1
21905,0
21906,1
21907,0
21908,1
21909,0
21910,1
21911,0
21912,1
21913,0
21914,1
21915,0
21916,1
21917,0
21918,1
21919,0
21920,1
21921,0
21922,1
21923,0
21924,1
21925,0
21926,1
21927,0
21928,1
21929,0
21930,1
21931,0
21932,1
21933,0
21934,1
21935,0
21936,1
21937,0
21938,1
21939,0
21940,1
21941,0
21942,1
21943,0
21944,1
21945,0
21946,1
21947,0
21948,1
21949,0
21950,1
21951,0
21952,1
21953,0
21954,1
21955,0
21956,1
21957,0
21958,1
21959,0
21960,1
21961,0
21962,1
21963,0
21964,1
21965,0
21966,1
21967,0
21968,1
21969,0
21970,1
21971,0
21972,1
21973,0
21974,1
21975,0
21976,1
21977,0
21978,1
21979,0
21980,1
21981,0
21982,1
21983,0
21984,1
21985,0
21986,1
21987,0
21988,1
21989,0
21990,1
21991,0
21992,1
21993,0
21994,1
21995,0
21996,1
21997,0
21998,1
21999,0
22000,1
22001,0
22002,1
22003,0
22004,1
22005,0
22006,1
22007,0
22008,1
22009,0
22010,1
22011,0
22012,1
22013,0
22014,1
22015,0
22016,1
22017,0
22018,1
22019,0
22020,1
22021,0
22022,1
22023,0
22024,1
22025,0
22026,1
22027,0
22028,1
22029,0
22030,1
22031,0
22032,1
22033,0
22034,1
22035,0
22036,1
22037,0
22038,1
22039,0
22040,1
22041,0
22042,1
22043,0
22044,1
22045,0
22046,1
22047,0
22048,1
22049,0
22050,1
22051,0
22052,1
22053,0
22054,1
22055,0
22056,1
22057,0
22058,1
22059,0
22060,1
22061,0
22062,1
22063,0
22064,1
22065,0
22066,1
22067,0
22068,1
22069,0
22070,1
22071,0
22072,1
22073,0
22074,1
22075,0
22076,1
22077,0
22078,1
22079,0
22080,1
22081,0
22082,1
22083,0
22084,1
22085,0
22086,1
22087,0
22088,1
22089,0
22090,1
22091,0
22092,1
22093,0
22094,1
22095,0
22096,1
22097,0
22098,1
22099,0
22100,1
22101,0
22102,1
22103,0
22104,1
22105,0
22106,1
22107,0
22108,1
22109,0
22110,1
22111,0
22112,1
22113,0
22114,1
22115,0
22116,1
22117,0
22118,1
22119,0
22120,1
22121,0
22122,1
22123,0
22124,1
22125,0
22126,1
22127,0
22128,1
22129,0
22130,1
22131,0
22132,1
22133,0
22134,1
22135,0
22136,1
22137,0
22138,1
22139,0
22140,1
22141,0
22142,1
22143,0
22144,1
22145,0
22146,1
22147,0
22148,1
22149,0
22150,1
22151,0
22152,1
22153,0
22154,1
22155,0
22156,1
22157,0
22158,1
22159,0
22160,1
22161,0
22162,1
22163,0
22164,1
22165,0
22166,1
22167,0
22168,1
22169,0
22170,1
22171,0
22172,1
22173,0
22174,1
22175,0
22176,1
22177,0
22178,1
22179,0
22180,1
22181,0
22182,1
22183,0
22184,1
22185,0
22186,1
22187,0
22188,1
22189,0
22190,1
22191,0
22192,1
22193,0
22194,1
22195,0
22196,1
22197,0
22198,1
22199,0
22200,1
22201,0
22202,1
22203,0
22204,1
22205,0
22206,1
22207,0
22208,1
22209,0
22210,1
22211,0
22212,1
22213,0
22214,1
22215,0
22216,1
22217,0
22218,1
22219,0
22220,1
22221,0
22222,1
22223,0
22224,1
22225,0
22226,1
22227,0
22228,1
22229,0
22230,1
22231,0
22232,1
22233,0
22234,1
22235,0
22236,1
22237,0
22238,1
22239,0
22240,1
22241,0
22242,1
22243,0
22244,1
22245,0
22246,1
22247,0
22248,1
22249,0
22250,1
22251,0
22252,1
22253,0
22254,1
22255,0
22256,1
22257,0
22258,1
22259,0
22260,1
22261,0
22262,1
22263,0
22264,1
22265,0
22266,1
22267,0
22268,1
22269,0
22270,1
22271,0
22272,1
22273,0
22274,1
22275,0
22276,1
22277,0
22278,1
22279,0
22280,1
22281,0
22282,1
22283,0
22284,1
22285,0
22286,1
22287,0
22288,1
22289,0
22290,1
22291,0
22292,1
22293,0
22294,1
22295,0
22296,1
22297,0
22298,1
22299,0
22300,1
22301,0
22302,1
22303,0
22304,1
22305,0
22306,1
22307,0
22308,1
22309,0
22310,1
22311,0
22312,1
22313,0
22314,1
22315,0
22316,1
22317,0
22318,1
22319,0
22320,1
22321,0
22322,1
22323,0
22324,1
22325,0
22326,1
22327,0
22328,1
22329,0
22330,1
22331,0
22332,1
22333,0
22334,1
22335,0
22336,1
22337,0
22338,1
22339,0
22340,1
22341,0
22342,1
22343,0
22344,1
22345,0
22346,1
22347,0
22348,1
22349,0
22350,1
22351,0
22352,1
22353,0
22354,1
22355,0
22356,1
22357,0
22358,1
22359,0
22360,1
22361,0
22362,1
22363,0
22364,1
22365,0
22366,1
22367,0
22368,1
22369,0
22370,1
22371,0
22372,1
22373,0
22374,1
22375,0
22376,1
22377,0
22378,1
22379,0
22380,1
22381,0
22382,1
22383,0
22384,1
22385,0
22386,1
22387,0
22388,1
22389,0
22390,1
22391,0
22392,1
22393,0
22394,1
22395,0
22396,1
22397,0
22398,1
22399,0
22400,1
22401,0
22402,1
22403,0
22404,1
22405,0
22406,1
22407,0
22408,1
22409,0
22410,1
22411,0
22412,1
22413,0
22414,1
22415,0
22416,1
22417,0
22418,1
22419,0
22420,1
22421,0
22422,1
22423,0
22424,1
22425,0
22426,1
22427,0
22428,1
22429,0
22430,1
22431,0
22432,1
22433,0
22434,1
22435,0
22436,1
22437,0
22438,1
22439,0
22440,1
22441,0
22442,1
22443,0
22444,1
22445,0
22446,1
22447,0
22448,1
22449,0
22450,1
22451,0
22452,1
22453,0
22454,1
22455,0
22456,1
22457,0
22458,1
22459,0
22460,1
22461,0
22462,1
22463,0
22464,1
22465,0
22466,1
22467,0
22468,1
22469,0
22470,1
22471,0
22472,1
22473,0
22474,1
22475,0
22476,1
22477,0
22478,1
22479,0
22480,1
22481,0
22482,1
22483,0
22484,1
22485,0
22486,1
22487,0
22488,1
22489,0
22490,1
22491,0
22492,1
22493,0
22494,1
22495,0
22496,1
22497,0
22498,1
22499,0
22500,1
22501,0
22502,1
22503,0
22504,1
22505,0
22506,1
22507,0
22508,1
22509,0
22510,1
22511,0
22512,1
22513,0
22514,1
22515,0
22516,1
22517,0
22518,1
22519,0
22520,1
22521,0
22522,1
22523,0
22524,1
22525,0
22526,1
22527,0
22528,1
22529,0
22530,1
22531,0
22532,1
22533,0
22534,1
22535,0
22536,1
22537,0
22538,1
22539,0
22540,1
22541,0
22542,1
22543,0
22544,1
22545,0
22546,1
22547,0
22548,1
22549,0
22550,1
22551,0
22552,1
22553,0
22554,1
22555,0
22556,1
22557,0
22558,1
22559,0
22560,1
22561,0
22562,1
22563,0
22564,1
22565,0
22566,1
22567,0
22568,1
22569,0
22570,1
22571,0
22572,1
22573,0
22574,1
22575,0
22576,1
22577,0
22578,1
22579,0
22580,1
22581,0
22582,1
22583,0
22584,1
22585,0
22586,1
22587,0
22588,1
22589,0
22590,1
22591,0
22592,1
22593,0
22594,1
22595,0
22596,1
22597,0
22598,1
22599,0
22600,1
22601,0
22602,1
22603,0
22604,1
22605,0
22606,1
22607,0
22608,1
22609,0
22610,1
22611,0
22612,1
22613,0
22614,1
22615,0
22616,1
22617,0
22618,1
22619,0
22620,1
22621,0
22622,1
22623,0
22624,1
22625,0
22626,1
22627,0
22628,1
22629,0
22630,1
22631,0
22632,1
22633,0
22634,1
22635,0
22636,1
22637,0
22638,1
22639,0
22640,1
22641,0
22642,1
22643,0
22644,1
22645,0
22646,1
22647,0
22648,1
22649,0
22650,1
22651,0
22652,1
22653,0
22654,1
22655,0
22656,1
22657,0
22658,1
22659,0
22660,1
22661,0
22662,1
22663,0
22664,1
22665,0
22666,1
22667,0
22668,1
22669,0
22670,1
22671,0
22672,1
22673,0
22674,1
22675,0
22676,1
22677,0
22678,1
22679,0
22680,1
22681,0
22682,1
22683,0
22684,1
22685,0
22686,1
22687,0
22688,1
22689,0
22690,1
22691,0
22692,1
22693,0
22694,1
22695,0
22696,1
22697,0
22698,1
22699,0
22700,1
22701,0
22702,1
22703,0
22704,1
22705,0
22706,1
22707,0
22708,1
22709,0
22710,1
22711,0
22712,1
22713,0
22714,1
22715,0
22716,1
22717,0
22718,1
22719,0
22720,1
22721,0
22722,1
22723,0
22724,1
22725,0
22726,1
22727,0
22728,1
22729,0
22730,1
22731,0
22732,1
22733,0
22734,1
22735,0
22736,1
22737,0
22738,1
22739,0
22740,1
22741,0
22742,1
22743,0
22744,1
22745,0
22746,1
22747,0
22748,1
22749,0
22750,1
22751,0
22752,1
22753,0
22754,1
22755,0
22756,1
22757,0
22758,1
22759,0
22760,1
22761,0
22762,1
22763,0
22764,1
22765,0
22766,1
22767,0
22768,1
22769,0
22770,1
22771,0
22772,1
22773,0
22774,1
22775,0
22776,1
22777,0
22778,1
22779,0
22780,1
22781,0
22782,1
22783,0
22784,1
22785,0
22786,1
22787,0
22788,1
22789,0
22790,1
22791,0
22792,1
22793,0
22794,1
